iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
3010,0.174807906356,0.327203198549,0.341074671377,0.744,0.536,0.521333333333,427.718870696
3020,0.174132336007,0.326804781331,0.341039573584,0.745,0.536,0.520666666667,429.054147073
3030,0.174353758247,0.327647719113,0.341810215331,0.744333333333,0.536,0.520666666667,430.446190222
3040,0.174459946179,0.328369815802,0.341973225609,0.744666666667,0.538,0.518666666667,431.857117307
3050,0.1747213355,0.330223028816,0.341443669772,0.744666666667,0.534,0.518,433.275292187
3060,0.173962398878,0.329367462319,0.341353083482,0.746333333333,0.534,0.518666666667,434.680862238
3070,0.174713369337,0.32976799322,0.341488539926,0.745,0.534,0.517333333333,436.092200582
3080,0.174613731638,0.327248878624,0.340383115982,0.744333333333,0.534,0.519333333333,437.49035375
3090,0.174010584547,0.327255463974,0.340823347997,0.745333333333,0.538,0.520666666667,438.992594932
3100,0.1741574869,0.325696705567,0.341701412517,0.746,0.538,0.519333333333,440.412508477
3110,0.173821842498,0.325894341566,0.341303290634,0.746,0.538,0.520666666667,441.728339536
3120,0.173746755948,0.325929813935,0.341079158213,0.745666666667,0.538,0.521333333333,443.052610292
3130,0.173795231946,0.325708976323,0.340295195603,0.745333333333,0.538,0.524,444.430225403
3140,0.174063811877,0.324898216596,0.33922063811,0.746333333333,0.536,0.524666666667,445.902428883
3150,0.174013006779,0.325149418538,0.339042577405,0.746666666667,0.536,0.524,447.303703824
3160,0.174236774254,0.325205901473,0.340496627948,0.746333333333,0.54,0.521333333333,448.851369959
3170,0.176017034247,0.324779302597,0.341303539125,0.742666666667,0.54,0.519333333333,450.245824167
3180,0.177152934022,0.325477551868,0.342745909884,0.738666666667,0.544,0.521333333333,451.688031422
3190,0.176491120135,0.328185335609,0.342504813368,0.739,0.536,0.523333333333,453.101520084
3200,0.176982511744,0.330580365834,0.341875979336,0.739,0.532,0.522666666667,454.4558321
3210,0.176693684021,0.331243698827,0.341245923261,0.74,0.532,0.526,455.855986648
3220,0.176124684949,0.332314386654,0.340025771952,0.740666666667,0.536,0.526,457.271296935
3230,0.175616231285,0.330674503776,0.340097149889,0.741666666667,0.534,0.519333333333,458.701638521
3240,0.175007018417,0.331330517225,0.341429994121,0.740333333333,0.534,0.518666666667,460.054730589
3250,0.174806450211,0.330948683286,0.339837089251,0.742333333333,0.534,0.522666666667,461.47078873
3260,0.174977046643,0.330857845125,0.33884054117,0.741333333333,0.532,0.527333333333,462.915239145
3270,0.174826823583,0.332934795278,0.337364288877,0.743,0.528,0.524666666667,464.36036314
3280,0.174717411449,0.332327716143,0.337748157516,0.743,0.532,0.525333333333,465.729488774
3290,0.174979196124,0.331854124348,0.338951427139,0.744,0.53,0.523333333333,467.10205579
3300,0.174777491707,0.331836638871,0.339264442724,0.747,0.528,0.52,468.491807977
3310,0.174835460354,0.331906210752,0.338884964662,0.745666666667,0.526,0.520666666667,469.916522309
3320,0.174752591117,0.331550912267,0.338682190384,0.747,0.536,0.526,471.359584874
3330,0.174396063789,0.331222921914,0.338416192336,0.745666666667,0.534,0.525333333333,472.772262473
3340,0.173992152943,0.331077998717,0.337520013757,0.745666666667,0.534,0.526666666667,474.270939017
3350,0.174333253233,0.329264995751,0.338757159022,0.744333333333,0.534,0.524666666667,475.679769115
3360,0.173968825017,0.329277979355,0.338672602806,0.745333333333,0.534,0.526666666667,477.108748137
3370,0.174043310255,0.329228244337,0.33783511286,0.746666666667,0.534,0.526,478.554297613
3380,0.173586640645,0.329272561684,0.337215576314,0.745,0.534,0.528666666667,480.156958667
3390,0.173541391636,0.328806716429,0.337644613522,0.745333333333,0.536,0.527333333333,481.561807729
3400,0.173498339764,0.328435041379,0.336745876696,0.745333333333,0.534,0.528666666667,483.0268602
3410,0.17415666572,0.32912235371,0.335846851413,0.744666666667,0.534,0.53,484.382734684
3420,0.174885913383,0.329410335752,0.336146316082,0.746,0.534,0.529333333333,485.761658631
3430,0.176307570007,0.328499129016,0.339818861476,0.743,0.534,0.524,487.142209835
3440,0.17448320705,0.326495600219,0.338900680008,0.745,0.536,0.526,488.523637681
3450,0.174013905884,0.326008801357,0.337224154111,0.745,0.544,0.528,489.970461625
3460,0.173918410572,0.323479323077,0.336770920604,0.746,0.542,0.526666666667,491.354561668
3470,0.174792573412,0.323208851781,0.337385661142,0.746,0.544,0.526666666667,492.795927048
3480,0.174510673146,0.324453976501,0.337987406026,0.749,0.536,0.526666666667,494.15474
3490,0.174248857748,0.326639108724,0.338245308528,0.747666666667,0.532,0.523333333333,495.523812697
3500,0.173615993164,0.326042118924,0.338439156609,0.746,0.536,0.524666666667,496.921048137
3510,0.173436169206,0.326612231656,0.338822097445,0.747666666667,0.536,0.524666666667,498.361230706
3520,0.174053689254,0.327444932483,0.338355688426,0.744333333333,0.532,0.527333333333,499.797927647
3530,0.173333690629,0.3280408631,0.337336057361,0.746333333333,0.534,0.528666666667,501.21326638
3540,0.17328753539,0.328139190908,0.337342948116,0.745666666667,0.534,0.53,502.636789207
3550,0.173920390661,0.327750809431,0.337231846253,0.746,0.536,0.529333333333,504.046281425
3560,0.173220329344,0.32763804399,0.33743961351,0.745,0.536,0.528,505.483953373
3570,0.173205936108,0.327221168858,0.337660527545,0.746333333333,0.536,0.528,506.901167067
3580,0.174414976742,0.327698574864,0.336889803583,0.744,0.54,0.527333333333,508.315701455
3590,0.173148038462,0.328020003649,0.337382591452,0.745333333333,0.54,0.528,509.781357978
3600,0.172935382145,0.32806619702,0.33734722697,0.745333333333,0.54,0.528666666667,511.203077743
3610,0.172807439291,0.328315648277,0.337447899667,0.746666666667,0.542,0.529333333333,512.669594709
3620,0.172674541661,0.328546335876,0.337634926873,0.746666666667,0.542,0.530666666667,514.153107216
3630,0.172677187155,0.328670760334,0.337867469428,0.746333333333,0.54,0.528666666667,515.579343324
3640,0.172631945682,0.328681369497,0.337709380807,0.746333333333,0.542,0.53,517.046727052
3650,0.17271789535,0.329025250632,0.337517608356,0.745333333333,0.542,0.53,518.551193222
3660,0.172528147761,0.329276116659,0.337695008684,0.746666666667,0.542,0.529333333333,519.988423891
3670,0.172786147685,0.329301753492,0.337692527737,0.745,0.542,0.528666666667,521.457121595
3680,0.172819654159,0.329396955558,0.336956007975,0.746333333333,0.542,0.529333333333,522.94916269
3690,0.172470806757,0.329388361277,0.336834369462,0.746666666667,0.542,0.529333333333,524.463271915
3700,0.172770795305,0.32948402258,0.336785881335,0.746666666667,0.542,0.528666666667,525.894761945
3710,0.172717356177,0.329537040034,0.33683111753,0.746666666667,0.538,0.529333333333,527.346412355
3720,0.172419106984,0.329653838214,0.336871001141,0.747,0.542,0.53,528.813100777
3730,0.172857403613,0.329768636939,0.336860710805,0.745333333333,0.542,0.528,530.30819135
3740,0.172522295314,0.329522538106,0.336835161959,0.746,0.542,0.527333333333,531.817810308
3750,0.172820695986,0.331188270077,0.338051304103,0.746666666667,0.538,0.526666666667,533.268338742
3760,0.172098682468,0.330702663425,0.338274728812,0.747666666667,0.538,0.525333333333,534.729496699
3770,0.172701190793,0.33083506773,0.338909449075,0.747333333333,0.538,0.525333333333,536.222986085
3780,0.172081633079,0.330987707727,0.338796624654,0.746666666667,0.536,0.527333333333,537.643343284
3790,0.172627429864,0.331251893482,0.338161042795,0.746666666667,0.536,0.529333333333,539.075167537
3800,0.172713911568,0.331228399123,0.339346941926,0.746333333333,0.536,0.528666666667,540.501766706
3810,0.17265877297,0.331144300597,0.338434975167,0.745666666667,0.536,0.528666666667,541.973498086
3820,0.172061208404,0.330926927256,0.338377333524,0.746333333333,0.534,0.53,543.386663981
3830,0.172005023863,0.33028124254,0.338031638012,0.746333333333,0.534,0.529333333333,544.862191504
3840,0.172270998283,0.329176823267,0.338656580941,0.745333333333,0.538,0.531333333333,546.247835447
3850,0.172968863467,0.329238857363,0.337977109828,0.745333333333,0.538,0.53,547.657716802
3860,0.17194048753,0.329310396662,0.338665136155,0.746333333333,0.538,0.528666666667,549.087538486
3870,0.171960210548,0.329157283476,0.337666244989,0.746,0.536,0.530666666667,550.610436638
3880,0.172930976399,0.329151860347,0.337629957229,0.745333333333,0.54,0.532,552.041454568
3890,0.171970415618,0.329148997008,0.337810130195,0.746,0.536,0.532,553.435023046
3900,0.172117079257,0.327079133894,0.337641992784,0.745,0.538,0.531333333333,554.883215482
3910,0.172200795062,0.327003776712,0.337716075157,0.745333333333,0.536,0.531333333333,556.303885964
3920,0.171895714428,0.327273301197,0.338169513799,0.745333333333,0.536,0.53,557.768060215
3930,0.171826088928,0.327232927478,0.338304110817,0.745666666667,0.538,0.529333333333,559.150396702
3940,0.171815720504,0.327163316405,0.338305000159,0.745,0.542,0.529333333333,560.549609819
3950,0.172119928415,0.327220045988,0.338192519297,0.744,0.536,0.528666666667,561.905243314
3960,0.171800427494,0.32725894558,0.338240689211,0.745666666667,0.54,0.528666666667,563.380966
3970,0.171808946943,0.32751782893,0.338399438972,0.744666666667,0.54,0.531333333333,564.895783174
3980,0.171785500412,0.327109659222,0.33816084049,0.744666666667,0.542,0.53,566.237292831
3990,0.171765857692,0.32708757936,0.338706225103,0.744333333333,0.542,0.528,567.669897726
4000,0.172082614988,0.328581671382,0.339667643929,0.744666666667,0.536,0.527333333333,569.069095041
4010,0.172133461044,0.328445570835,0.339044868009,0.744666666667,0.538,0.526,570.445901854
4020,0.172134701815,0.32677036156,0.339815248294,0.744666666667,0.54,0.526666666667,571.818699188
4030,0.172096242369,0.326641762176,0.340481961599,0.745,0.542,0.526666666667,573.253728179
4040,0.172093835154,0.326282719118,0.339201894663,0.745,0.544,0.528,574.64929962
4050,0.172130028451,0.326285750189,0.340083211706,0.743,0.542,0.527333333333,576.148709792
4060,0.171760872919,0.326211202404,0.340355370509,0.744,0.544,0.528666666667,577.650925691
4070,0.171744783051,0.326230025025,0.340620506922,0.743666666667,0.542,0.528666666667,579.034705735
4080,0.171718449258,0.326184516106,0.340606125421,0.744666666667,0.544,0.528666666667,580.398991867
4090,0.171984367098,0.32618274526,0.340135076289,0.743666666667,0.538,0.529333333333,581.794566467
4100,0.172055903193,0.326392222177,0.340627018178,0.745333333333,0.536,0.528666666667,583.23046854
4110,0.171598929495,0.32675929163,0.340400145554,0.745666666667,0.54,0.529333333333,584.676170509
4120,0.171934465875,0.326608497615,0.340038030133,0.745333333333,0.54,0.530666666667,586.049410707
4130,0.171680669145,0.327382964574,0.339551182136,0.746,0.538,0.530666666667,587.428331888
4140,0.171874166479,0.327412375809,0.33934519504,0.745,0.54,0.53,588.834874577
4150,0.172182721858,0.327576195794,0.338096549939,0.743666666667,0.538,0.531333333333,590.334685737
4160,0.172843699075,0.328454892795,0.338839266548,0.744333333333,0.536,0.530666666667,591.755089551
4170,0.171791749543,0.328507688709,0.339035109618,0.744666666667,0.538,0.531333333333,593.122836421
4180,0.172409860531,0.327446537418,0.339883516045,0.743666666667,0.538,0.53,594.490271982
4190,0.171712498018,0.327406110217,0.34023471593,0.743333333333,0.54,0.528666666667,595.863000183
4200,0.172859645227,0.327652594269,0.340690906125,0.742333333333,0.536,0.53,597.231183596
4210,0.172174819673,0.327492624481,0.341189982488,0.742333333333,0.54,0.528666666667,598.599009478
4220,0.172118902517,0.327599592515,0.342394034678,0.743666666667,0.542,0.523333333333,599.966771361
4230,0.17174378247,0.326821650021,0.342990405479,0.745,0.542,0.526,601.436527437
4240,0.171733141123,0.32703184744,0.34438553887,0.743666666667,0.538,0.522666666667,602.967866475
4250,0.171358599374,0.327131014827,0.344981459832,0.744666666667,0.536,0.524666666667,604.428748681
4260,0.171658861961,0.327359953865,0.344220331689,0.744666666667,0.536,0.524,605.7925718
4270,0.17130320526,0.329580369565,0.343243451035,0.745333333333,0.534,0.525333333333,607.155873439
4280,0.171281595557,0.329261401903,0.343327903012,0.745333333333,0.536,0.525333333333,608.69467558
4290,0.172270251586,0.328818194463,0.343330231269,0.745,0.534,0.525333333333,610.12806546
4300,0.172339157334,0.328681617021,0.342368546264,0.745333333333,0.536,0.527333333333,611.556815739
4310,0.172019149074,0.32821891137,0.342200765852,0.747333333333,0.54,0.528,612.918471158
4320,0.171976723518,0.329461759793,0.342216305625,0.746666666667,0.536,0.528666666667,614.310755293
4330,0.17268766996,0.330876439069,0.341997729829,0.747,0.53,0.525333333333,615.703919229
4340,0.172567406783,0.328549340344,0.341479739863,0.749666666667,0.532,0.528,617.081996164
4350,0.173112143652,0.328872098098,0.341905040569,0.747,0.532,0.526,618.434082799
4360,0.17161193639,0.3277020933,0.3397274079,0.746666666667,0.536,0.529333333333,619.813280918
4370,0.171466629005,0.32807566209,0.339777829665,0.748666666667,0.534,0.533333333333,621.242831195
4380,0.17134008057,0.328618219905,0.339939156604,0.748,0.534,0.532666666667,622.677414556
4390,0.171901383744,0.328692507221,0.339674162883,0.747333333333,0.536,0.530666666667,624.152032255
4400,0.171861639735,0.329035759097,0.339243866011,0.748333333333,0.53,0.530666666667,625.533776942
4410,0.171142988565,0.329634843294,0.339160367193,0.749,0.528,0.532666666667,626.900933986
4420,0.171421342928,0.328697314148,0.338660962447,0.748333333333,0.532,0.534,628.328583227
4430,0.171180777044,0.328349504707,0.339473506012,0.747666666667,0.532,0.534666666667,629.739638706
4440,0.171699443036,0.32844264564,0.339173509789,0.747,0.532,0.534666666667,631.093756746
4450,0.171773817496,0.329242289265,0.338778422796,0.745666666667,0.526,0.533333333333,632.469310029
4460,0.171623266141,0.329047547783,0.33951088961,0.748,0.524,0.529333333333,633.90771561
4470,0.17139459484,0.32905257974,0.33958376017,0.748333333333,0.53,0.532,635.283015264
4480,0.171705025625,0.329290494171,0.34041184912,0.747333333333,0.532,0.532,636.668529233
4490,0.17171159888,0.328899945817,0.341109367705,0.746333333333,0.532,0.531333333333,638.023507716
4500,0.172009149705,0.328304182605,0.339550846721,0.747333333333,0.536,0.533333333333,639.395431964
4510,0.171702916062,0.328417104179,0.341637189389,0.748666666667,0.532,0.531333333333,640.739851642
4520,0.171909251652,0.327936783838,0.343345689806,0.748666666667,0.532,0.53,642.084861147
4530,0.171360137589,0.327842937495,0.342668951822,0.748333333333,0.532,0.53,643.537686072
4540,0.171345303056,0.328026520945,0.342821056974,0.747333333333,0.534,0.531333333333,644.932287637
4550,0.171281232787,0.327529878161,0.342886522193,0.747666666667,0.532,0.53,646.311633114
4560,0.172007929868,0.327701443891,0.342392603588,0.746,0.54,0.529333333333,647.69441049
4570,0.171142773239,0.327718908666,0.342010679433,0.747333333333,0.536,0.529333333333,649.060665214
4580,0.171482231464,0.327432828466,0.343111897726,0.747,0.54,0.528666666667,650.408562223
4590,0.171236729746,0.326942027594,0.342448592715,0.747666666667,0.542,0.528666666667,651.795432041
4600,0.171414679659,0.327086507806,0.340623262302,0.747666666667,0.538,0.532,653.189949853
4610,0.171741810622,0.327758616932,0.340029920205,0.746666666667,0.538,0.53,654.537364887
4620,0.171315040129,0.327834388089,0.340726685582,0.744333333333,0.536,0.529333333333,655.906055954
4630,0.171175346317,0.327438864871,0.34153570484,0.747,0.538,0.527333333333,657.260819527
4640,0.171018186294,0.328217617806,0.341268761981,0.747666666667,0.54,0.529333333333,658.648770629
4650,0.171295758921,0.328708446354,0.342320043673,0.746666666667,0.542,0.527333333333,659.99804127
4660,0.170923372332,0.330436454804,0.342225814361,0.747,0.538,0.529333333333,661.416698521
4670,0.17154538843,0.33243178206,0.341513194554,0.747333333333,0.536,0.529333333333,662.806855644
4680,0.171579506691,0.331758789301,0.34090067472,0.747,0.536,0.532666666667,664.135724521
4690,0.171236917238,0.328448002185,0.342392944653,0.747333333333,0.542,0.529333333333,665.50854477
4700,0.171178915015,0.328016374806,0.342641181294,0.748,0.542,0.528666666667,666.868423992
4710,0.170840680588,0.327654116225,0.341712005599,0.747,0.542,0.53,668.245329964
4720,0.171139272986,0.327932230778,0.343519101098,0.747333333333,0.54,0.527333333333,669.6036961
4730,0.171133242209,0.328112360786,0.34148787775,0.747333333333,0.54,0.530666666667,670.942737809
4740,0.1711201864,0.327228210053,0.341790485614,0.747333333333,0.54,0.529333333333,672.316891784
4750,0.171449630801,0.325617439559,0.341763444782,0.747,0.542,0.531333333333,673.681482114
4760,0.172151120374,0.326805044983,0.342849286364,0.746666666667,0.546,0.527333333333,675.037359365
4770,0.172964140213,0.327405626584,0.343301499933,0.742666666667,0.542,0.532666666667,676.414025141
4780,0.172662986379,0.330604230461,0.344610734384,0.748666666667,0.538,0.528666666667,677.818145314
4790,0.172546326202,0.328783138118,0.344600831238,0.748,0.538,0.532,679.174937527
4800,0.174355099848,0.331104684206,0.34720100116,0.738,0.53,0.524,680.57551242
4810,0.172186589556,0.331922726587,0.345309707409,0.746,0.532,0.533333333333,681.939016726
4820,0.171589347398,0.333355916438,0.346093662193,0.747333333333,0.538,0.529333333333,683.333029257
